Uniprot,Entrez_id
Q9UPN4,22994
Q86SQ7,10806
Q9Y5L0,23534
Q99447,5833
Q9Y259,1120
P35790,1119
P20138,945
O95359,10579
P50502,6767
Q6PI25,254263
P14317,3059
Q9Y277,7419
Q3KQV9,91373
Q4G0J3,51574
Q7L2J0,56257
P02774,2638
Q15125,10682
Q8N387,143662
Q8N307,200958
P23415,2741
P48169,2557
Q13393,5337
P26572,4245
Q16706,4124
Q9UKX3,8735
P40967,6490
Q16655,2315
Q15858,6335
Q96SI1,79047
Q7L1Q6,9689
Q9UBR4,8022
O15084,23243
O96024,8705
Q00973,2583
Q8WVV9,92906
Q06828,2331
Q9P2M4,57533
Q14966,27332
Q9HAD4,55255
P61587,390
P23409,4618
P30536,706
Q9H3P7,64746
Q96KE9,90135
Q00341,3069
O94941,22888
Q9BYW3,81623
Q30KQ6,245928
Q6Y288,145173
Q9NP90,51209
Q9NWT1,55003
Q8N688,245936
P05062,229
P35052,2817
Q96CN9,79571
Q9HA77,79587
Q14749,27232
Q9UI17,29958
P67809,4904
P22003,653
Q01085,7073
Q6P3W7,55681
Q96P11,55695
Q8TF50,116115
Q96P53,115825
Q96CK0,115950
Q7Z333,23064
Q9H4B7,81027
P11161,1959
Q5T5B0,353145
P35325,6701
P17787,1141
P30926,1143
Q16570,2532
Q9Y5Y5,9409
O95154,22977
O43488,8574
Q14832,2913
Q6PJP8,9937
P23219,5742
Q16647,5740
O75145,8541
Q7Z699,161742
Q68CJ9,84699
Q06210,2673
Q96DR7,26084
Q9UQD0,6334
Q96L50,122769
Q9NPQ8,60626
P21399,48
Q96T66,349565
Q6IA69,55191
Q14739,3930
P51636,858
P20382,5367
Q99705,2847
Q53GT1,84861
P13674,5033
Q9UIQ6,4012
O15054,23135
P02741,1401
Q9BRP4,80227
Q9BVS5,55006
O75610,10637
Q9H078,81570
Q9H254,57731
Q92733,5546
Q13275,6405
Q9H0C5,53339
P02749,350
Q9H3R2,56667
Q685J3,140453
P58107,83481
Q8NHW4,388372
Q8NHW4,9560
Q6ZUJ8,118788
Q9UMZ2,11276
P04746,279
Q8TEX9,79711
P11309,5292
Q9Y314,51070
P26651,7538
P49913,820
Q9Y4L5,27246
Q12792,5756
P19013,3851
P08962,967
Q9Y6K0,10390
Q9Y258,10344
Q16099,2900
Q9H6S3,64787
P54315,5407
Q9P270,57606
O15327,8821
P48552,8204
Q5J5C9,245934
O75558,8676
Q9NZ71,51750
Q9NUQ8,55324
P18505,2560
Q8NAT2,163589
Q4ZG55,9687
Q06455,862
Q9HAN9,64802
Q96L46,84290
Q9GZS0,64446
Q8TE73,1767
O00622,3491
Q16270,3490
P08651,4782
O95398,10411
P43657,10161
Q92564,23142
C9JR72,390594
O95453,5073
O75030,4286
O95838,9340
P52594,3267
Q9BWF3,5936
Q969T4,10477
Q9UBP9,51454
P53355,1612
Q86XK2,80204
P10914,3659
Q6ZMZ3,161176
Q8N187,79800
Q96DN6,114785
P98174,2245
Q12982,663
Q14957,2905
Q9H1J7,81029
Q01432,272
Q8TEB7,79589
P41212,2120
Q9NR71,56624
Q8TCT0,64781
Q14764,9961
Q8WWG1,145957
Q9GZP0,80310
Q8IUC8,114805
Q9NP31,9047
Q96RF0,112574
Q30KP9,613209
Q9UKK3,143
P62328,7114
A6NHL2,79861
P22001,3738
Q96T58,23013
P37058,3293
Q9ULJ6,57178
O43189,5252
Q8NFU5,253430
Q9H8X2,64768
Q5VT52,23248
Q96TA1,64855
O43559,10817
P20073,310
Q8NA29,84879
P05141,292
Q96PP8,115362
Q9NU22,23195
O43301,259217
Q9Y4K1,202
P02545,4000
Q9BZQ8,116496
Q9Y5J5,23612
Q9Y5S2,9578
Q96P70,55705
Q9NR12,9260
Q70HW3,115286
O60443,1687
O75676,8986
A6NHR9,23347
Q9BQ90,116138
Q8WWH5,142940
Q8TF72,57619
Q8TCT6,121665
Q8IUH3,129831
Q96E17,115827
Q8NB90,166378
P40121,822
Q9Y613,29109
Q96G30,112609
Q12931,10131
Q96QD5,91614
P49279,6556
O75896,11334
Q9H223,30844
Q9BQL6,55612
Q9Y466,7101
P54259,1822
Q9BYE3,84648
Q9BYE4,6706
O15354,2861
Q13185,11335
Q6P050,283807
Q14410,2712
Q14324,4606
O00587,4242
Q03468,2074
C8C3P2,8193
Q10469,4247
O75888,8741
O43491,2037
O00634,4917
P38405,2774
P54707,479
Q9UL01,29940
Q8NCH0,113189
Q01523,1670
Q01524,1671
Q9BZQ4,23057
Q8N9L9,122970
Q969U6,54461
Q9H2F3,80270
Q9UI32,27165
P18428,3929
Q6AZY7,51435
Q96DN0,121506
Q96S06,64788
Q32NB8,9489
P09960,4048
Q9Y6N5,58472
P04080,1476
Q13572,3705
Q8TF62,79895
P05129,5582
P50135,3176
P19113,3067
P15289,410
P58294,84432
O00626,6367
Q9UKN1,10071
Q9H0P0,51251
Q8TCD5,30833
A0A087WZE9,9324
P48067,6536
O94772,4062
O00291,3092
Q9P296,27202
Q14C86,26130
Q9NZC7,51741
Q8NHY2,64326
P21453,1901
Q96NR8,145226
Q9UJY4,23062
P08686,1589
P15538,1584
P08631,3055
Q9UQ90,6687
Q9UGI0,54764
P49748,37
Q5H9F3,63035
Q5BIV9,503542
Q9UKY0,23627
Q8WWI1,4008
Q3MUY2,84992
Q92953,9312
Q08495,2039
P42684,27
P35556,2201
Q9UJT9,23194
Q7RTV2,221357
P51151,9367
P41214,1939
Q9HCT0,27006
O14493,1364
P56749,9069
Q9UKV0,9734
O14772,8790
Q96N96,221178
P02760,259
P22557,212
Q7KZI7,2011
Q06136,2531
Q8TF09,83657
Q53TQ3,54891
Q5JSL3,139818
P56748,9073
P01034,1471
Q9NYW5,50832
Q9NYW0,50839
Q13790,319
Q96ED9,29911
O15551,1365
P09237,4316
O43670,7756
P48163,4199
P35558,5105
Q9NRD0,26269
Q5XUX1,84261
O75443,7007
Q7RTW8,146183
P34972,1269
Q32MZ4,9208
Q13045,2314
Q13751,3914
P07510,1146
Q07001,1144
Q96PL2,6975
Q96PH6,117285
Q8NES8,245937
Q4G0N4,133686
O95544,65220
Q9UQQ2,10019
P47901,553
Q8NFZ0,84893
P02538,3853
P04259,3854
O43462,51360
Q9BUR5,79135
Q9NS82,56301
Q13887,688
P43490,10135
O75602,9576
P55082,4238
P37059,3294
P49796,5998
P11274,613
Q9UL12,1757
O15120,10555
Q9HCL2,57678
Q5VSL9,85369
Q14BN4,7871
Q684P5,23108
Q93097,7482
Q9UKA2,26235
P22735,7051
Q9P2M7,57530
O94989,22899
Q8IYK4,23127
Q9H063,84232
P23141,1066
P08236,2990
P21757,4481
P54819,204
P17405,6609
O60906,6610
P08861,23436
P15085,1357
P10412,3008
Q02388,1294
Q13753,3918
O75444,4094
Q96DT6,84938
Q9NP71,51085
Q9UH92,6945
Q9UK39,25819
P34059,2588
Q9NZL4,23640
Q9UPU5,23358
O14904,7483
Q99616,6357
Q92826,10481
P51512,4325
Q96F10,112483
Q99704,1796
P18405,6715
P10645,1113
Q7LGC8,9469
P48549,3760
Q96J02,83737
P13591,4684
Q92186,8128
Q9UBW7,7750
Q96RU2,57646
O15467,6360
P31213,6716
Q8WTR7,25888
Q9HBL8,57407
Q99767,321
Q5T1C6,117145
Q16659,5597
Q5TB80,22832
Q15154,5108
O43819,9997
P49585,5130
Q16798,10873
O75970,8777
P23786,1376
Q4QY38,613211
P56706,7477
P48651,9791
O60318,8888
Q9H4G0,2036
Q96B02,55284
Q14168,4355
Q92870,323
Q9NRA1,56034
P30533,4043
P47869,2555
Q9UGK8,26297
Q9NQ76,56955
P35858,3483
Q9NRP4,57001
Q14596,4077
A0A183,448835
Q7Z569,8315
Q7LFX5,51363
O00482,2494
P09630,3223
O76039,6792
Q12923,5783
Q8IVS8,132158
P13196,211
P43630,3812
P21926,928
Q9UKX5,22801
Q99943,10554
Q6ZWT7,129642
P60852,22917
Q9UDR5,10157
Q4L235,132949
Q8N9N5,54971
Q9Y574,51666
Q9H4I9,91689
Q9Y264,51378
Q8IYM9,10346
P32455,2633
A9YTQ3,57491
O95373,10527
P56178,1749
Q07326,5281
Q15464,6461
Q9NVH1,55735
Q3MII6,4943
O75663,261726
Q9UBV8,553115
Q5XKP0,125988
Q99576,1831
Q9BUH6,286257
Q08462,108
P06127,921
P31151,6278
Q01469,2171
Q16666,3428
Q5S007,120892
P23526,191
Q9NRW3,27350
Q08ET2,100049587
P02794,2495
O00445,6861
O43602,1641
Q9H6Z4,8498
O00629,3840
P05814,1447
P50120,5948
Q8IWX7,146862
Q13356,23759
P34910,2124
P22794,2123
Q70EL2,85015
P19526,2523
Q99973,7011
O43505,11041
O00212,29984
O75880,6341
Q9UK73,10116
O43679,9079
Q15113,5118
Q9Y2I6,22981
O14776,10915
Q9NZQ3,51517
O14905,7484
P41220,5997
Q8WWG9,23704
Q8WUI4,51564
P55809,5019
O43572,11216
Q13107,7375
P30044,25824
Q9BY49,55825
P51511,4324
P33947,11014
Q8IWT3,23113
Q9NR63,56603
O95969,10647
Q13296,4250
P31268,3204
P31267,3203
Q9P2D0,25998
P09958,5045
Q6NUS6,26123
Q9BTK6,79447
Q5T751,353133
Q9NSA1,26291
P53778,6300
Q9H999,79646
E9PQ53,100532726
Q9NPC1,56413
Q9NS75,57105
P19099,1585
Q9C0D3,79699
Q76I76,85464
Q99618,83461
P57739,9075
O14939,5338
Q8NA23,114987
Q9NUN7,55331
Q6QHC5,123099
Q9NV58,25897
O75563,8935
Q7Z4Y8,267020
P98196,23250
P04003,722
Q5VUM1,135154
P19801,26
Q9BUH8,57596
P34903,2556
Q8IWT1,6330
O43688,8612
P04808,6013
Q7Z2Z1,90381
P43026,8200
Q9NWW6,54981
O94966,10869
Q12913,5795
P49798,5999
Q96FX8,64065
Q9NSY1,55589
Q8N5H7,10044
Q08AE8,56907
Q9NZ56,56776
O43493,10618
Q6NTF7,164668
Q6UXZ4,137970
P31941,100913187
P31941,200315
Q05086,7337
Q9Y6Y8,11196
Q96CW9,84628
Q9HBW1,64101
P22392,4831
P22392,654364
P07738,669
Q9P219,440193
O43525,3786
Q9P2K6,57542
P51580,7172
Q8NGU9,285601
Q9NYM4,10888
Q8N158,221914
Q16661,2981
P62166,23413
P33261,1557
P11712,1559
Q5TA31,149603
P04053,1791
Q5VVX9,148581
O75474,23401
Q8NC51,26135
Q5T8I9,113802
O76050,9148
P78504,182
P12314,2209
Q9Y2C2,10090
Q9Y3I1,25793
Q9C0D0,221692
Q96GC9,81671
Q6PIZ9,50852
Q96BY7,55102
Q5MNZ9,55062
Q6ZSZ5,23370
Q7KZF4,27044
Q86UE4,92140
Q9ULH0,57498
P07858,1508
P01040,1475
Q9UL54,9344
Q8N1E6,144699
Q6SJ96,387332
Q9H0F7,84100
O75344,8468
O95954,10841
A6ND01,390243
Q8IYV9,284359
Q92583,6361
Q96MN2,147945
O95466,752
P59666,1668
Q15583,7050
Q9UH17,9582
P23368,4200
P19532,7030
Q5XUX0,79791
Q8WYA1,56938
Q9Y6N1,1353
Q9H3M0,3754
Q8N4N8,84643
Q04844,1145
Q6IQ55,146057
P20719,3202
Q9H1B5,64132
P19419,2002
Q93052,4026
Q92187,7903
Q9NVK5,26127
Q4VCS5,154796
Q9BV68,55658
Q9Y2N7,64344
Q8IZS6,6991
Q9H2C0,8139
Q9NXH9,55621
Q9BY42,51507
Q11128,2527
Q3MHD2,124801
Q8WWM7,11273
Q9NVE7,55229
P82909,92259
O43719,27336
P80075,6355
P26678,5350
P59540,259292
E9PAS2,155066
P59537,259289
O75506,3281
Q2M5E4,431704
E5RJF8,1070
Q9NRP0,58505
O95819,9448
Q9BWP8,78989
Q8WWN9,26034
Q96EG1,22901
Q92835,3635
Q00872,4604
Q07352,677
Q6P988,147111
Q4KMP7,26000
O00501,7122
P50391,100996758
P50391,5540
Q8IZ40,283248
Q8NG27,64219
Q86U38,161424
P19397,963
Q8N9B5,133746
Q96LC9,90427
Q32MK0,91807
Q8NBJ4,51280
Q9NUY8,55773
Q8NFY4,80031
Q02338,622
Q9H082,83452
Q99569,8502
Q9UIJ7,50808
Q1KMD3,221092
Q15669,399
Q13126,4507
Q16654,5166
Q96JM3,283489
P02792,2512
Q9HBH7,55859
Q9BU40,91851
Q70Z35,80243
Q9NQV7,56979
Q99755,8394
Q5TA76,353142
Q9UBJ2,225
Q96GW7,63827
Q15878,777
Q9UQR0,10389
O75052,9722
Q9Y272,51655
Q86VZ5,259230
Q9H3S4,27010
Q9BU02,79178
O00159,4641
Q8N5S9,84254
P58012,668
P23381,7453
Q9UGM6,10352
Q9H0H3,64410
P17483,3214
Q9H300,55486
Q96TA2,10730
Q96AV8,144455
O14972,10311
Q9UIA9,23039
Q9HCN6,51206
O15297,8493
P02790,3263
Q01433,271
P04198,4613
P15848,411
Q9UK32,27330
O94808,9945
P21506,7556
Q9GZX5,59348
Q9NSC2,6299
Q9NST1,80339
Q8N4A0,100528030
Q8N4A0,8693
P0C5Y9,474382
Q9BYX2,55357
O43609,10252
Q9C0E4,80852
P08183,5243
O43900,4007
Q5SQN1,116841
Q92536,9057
Q9BPY8,84525
Q99490,116986
B4DL54,100529261
Q9NVF9,55224
O95071,51366
Q5VTY9,55733
Q8TBF4,85437
P55145,7873
O15020,6712
Q8TDI0,26038
Q13075,4671
Q8TF61,150726
Q9H009,342538
Q5T1R4,59269
O95232,51747
P33121,2180
O60313,4976
Q9P2N4,56999
Q5SSG8,394263
P01571,3451
Q9NPH2,51477
Q8NI08,135112
Q8N1I0,9732
Q9UI47,29119
Q9UQP3,63923
P08133,309
Q86VH5,347731
Q96C36,29920
Q9HCN8,23753
Q96BY6,55619
P39086,2897
O15399,2906
Q9NYW1,50835
Q86UL3,137964
O75578,8515
Q01538,4661
Q05655,5580
P05771,5579
Q9BTA9,51322
Q9NRF2,25970
O00241,10326
Q8TDR2,140901
O00151,9124
Q8TC12,51109
O00142,7084
Q9BYT8,57486
P47989,7498
Q13410,696
Q07065,10970
Q9UIJ5,51201
O95980,8434
Q2TAZ0,23130
O75955,10211
Q16739,7357
Q16572,6572
Q9NX07,54952
Q86UA1,55015
P08684,1576
O15260,6836
P20337,5865
Q15334,3996
O96011,8799
Q96HA9,92960
P06703,6277
P02818,632
Q01362,2206
O14796,117157
Q9BXP8,60676
O15492,6004
Q5JTZ9,57505
Q9Y6W6,11221
Q9NRJ3,56477
Q9BYC5,2530
P60673,345456
Q8NHR9,375189
Q9H6I2,64321
Q9P209,55722
P30041,9588
P31942,3189
P13349,4617
Q5T2T1,143098
Q99685,11343
Q08431,4240
P51449,6097
Q9H469,79176
Q9Y2G3,23200
Q86UE8,11011
P17482,3219
Q9ULD8,23416
Q16082,3316
Q13562,4760
P22888,3973
O14807,22808
Q9Y6F9,7475
O60481,7547
Q7Z7G0,25890
Q9P2A4,51225
Q9Y4E8,9958
Q13526,5300
P42356,5297
Q12800,7024
P03999,611
Q96EM0,112849
P14920,1610
Q02505,4584
A0AVK6,79733
Q9Y274,10402
P22083,2526
Q07283,7062
P05181,1571
Q8N6Q3,57126
Q5VZ89,55667
Q9BY14,83639
Q17RY6,54742
Q16635,6901
Q9UJA2,54675
O75044,23380
P51114,8087
P00326,126
Q9HCN2,63970
O95429,9530
Q16553,4061
O43653,8000
Q9NUI1,26063
Q96RM1,6705
Q0VAK6,56203
Q2TBA0,131377
Q96BD6,80176
P31994,2213
P26367,5080
P52790,3101
P35499,6329
Q9NYS0,28512
Q3V5L5,146664
Q9UIL4,3834
P49419,501
Q8NE62,55349
Q14766,4052
P35241,5962
Q9NYV9,50838
Q9NYW2,50836
Q9BYV8,95681
A8MXV4,390916
P0C024,283927
Q92185,6489
O60729,8555
O60381,26959
Q2M1P5,374654
Q9NTJ5,22908
Q9NRR6,56623
Q8N4C6,51199
Q5SW79,9859
O00746,4833
P05114,3150
O75354,955
Q04695,3872
Q96EQ8,54941
Q96RK1,163732
Q13145,25805
Q9Y4H4,63940
Q02809,5351
Q9H9Y4,54707
Q9HCN4,11321
Q86YN1,57171
Q9H201,55040
P48723,6782
Q9UBF8,5298
Q9NYL9,29766
P14616,3645
Q9HBX8,59352
Q14494,4779
O43526,3785
O15033,9870
O75616,26284
Q5FYB1,340075
Q8IZA3,132243
Q9GZX3,4166
Q15057,23527
Q92871,5372
Q14526,3090
P51993,2528
Q9Y283,27130
O43916,8534
P13497,649
O00744,7480
P02708,1134
O95832,9076
Q8NBI3,374946
Q9ULP9,57465
Q86WA8,83752
Q16520,10538
O60496,9046
Q9NYL5,51302
Q9Y6A2,10858
Q9UK59,51163
Q9HBL0,7145
Q00325,5250
Q8IZV5,157506
O60504,10174
O95716,9545
Q9UGP5,27343
Q53EU6,84803
Q86VP1,8887
P51116,9513
O60512,8703
P51888,5549
Q9NWM0,54498
Q9BW60,64834
Q53GQ0,51144
Q5TC12,64756
Q96RK0,23152
P54253,6310
Q3ZCM7,347688
Q4LDG9,83544
Q9Y261,3170
Q8IV04,374403
Q16875,5209
Q5JU85,23096
P52926,8091
Q8IVF5,26230
Q9NS00,56913
B9A064,100423062
P12081,3035
Q8TED1,493869
Q13495,10046
Q9GZY6,7462
O95674,8760
Q6DKI1,285855
Q96EC8,286451
Q9BWQ6,78992
Q5T5X7,57673
P09467,2203
Q13972,5923
Q5BJF6,4957
P24557,6916
Q9HB63,59277
Q5T447,79654
Q8IYU2,57531
Q6UUV7,64784
P10827,7067
Q5T5U3,57584
Q96HP0,57572
Q68EM7,55114
Q8N461,146330
Q6NXT2,440093
Q5XX13,10517
P07225,5627
Q9P127,51213
Q9NRL3,29888
P60022,1672
Q8N0V4,55203
O75356,957
P13051,7374
Q96HZ4,55502
Q9H1R3,85366
P05186,249
P22413,5167
Q6P0Q8,23139
Q76LX8,11093
O15541,7737
O95685,5509
Q8N884,115004
O15247,1193
Q9NZA1,53405
Q96T51,80230
B0YJ81,9200
O15397,10526
Q9ULZ9,4326
Q9UPT6,23162
O14994,8224
Q66K64,90379
Q8NC69,200845
Q86TH1,9719
Q9NYW3,50837
O60909,8704
Q9GZS9,23563
O00408,5138
Q9UKI3,29802
O94952,23014
Q96IZ0,5074
Q9NVV9,55145
Q8NEE6,222235
Q6X9E4,285231
Q5FYB0,79642
Q6Q0C0,84231
Q9NYR9,28511
O60938,11081
Q9Y623,4622
P06280,2717
P10253,2548
Q6PCB8,133418
O60669,9194
Q96AC6,90990
P16152,873
Q9GZT5,80326
P08842,412
Q9H2J4,79031
O43529,9486
Q9NPZ5,135152
O75841,7348
Q9BT76,105375355
Q9ULQ0,57464
O60885,23476
P61626,4069
P02788,4057
P35575,2538
O15240,7425
A0A096LP39,202658
Q9NP87,27434
Q92806,3765
Q9BZM6,80329
Q5UE93,146850
Q13370,5140
Q16678,1545
P20813,1555
P23634,493
Q12899,7726
Q9NT99,94030
P55286,1006
P16050,246
Q9Y385,51465
Q15654,7205
Q8TE77,54961
Q11201,6482
Q96EU7,29071
Q14721,3745
P23416,2742
Q9H553,85365
Q8NCW6,63917
A6NMX2,253314
Q14515,8404
Q8IXN7,284716
Q8N9F0,339983
Q9ULI2,57494
Q15031,23395
Q15283,5922
P17931,3958
P35626,157
Q6ZUM4,201176
Q05209,5782
Q9Y5Y9,6336
P31944,23581
Q6FIF0,54469
Q13402,4647
P56746,24146
Q2M1Z3,57514
P13796,3936
Q16658,6624
P16401,3009
Q9Y2H1,23012
Q5QJU3,340485
Q96DB2,79885
P07602,5660
P04062,2629
O60359,10368
P14316,3660
Q8IU81,26145
P48048,3758
Q8WWQ8,55576
Q9Y5Y7,10894
P41247,8228
Q8N1G4,57470
O95866,80739
P35914,3155
Q14019,23406
Q13595,29896
Q9Y2Z4,51067
Q9BT09,10695
Q5TD94,345895
P30085,51727
P28330,33
A8MQ27,54492
P04217,1
Q9NQ38,11005
P28799,2896
Q8NC56,221496
Q02930,9586
O60476,10905
Q8NHU6,23424
P05177,1544
P11245,10
Q9NP50,58516
Q01167,3607
O75365,11156
Q13387,23542
O14967,1047
Q05952,7142
P09430,7141
O15382,587
Q8NET6,166012
O94925,2744
Q8IYB7,129563
Q9BWT1,83879
Q9Y3A0,51117
O75509,27242
O60760,27306
O00469,5352
Q9Y2E6,23220
Q8IX12,55749
O95977,8698
Q12816,7216
O75144,23308
O14979,9987
Q96KP6,79931
O43451,8972
P14410,6476
Q9H4H8,81610
O95622,111
A0A0A0MRF8,100526842
Q9C0D9,85465
Q12756,547
O60333,23095
P49019,8843
Q8TDS4,338442
Q7Z5Q5,353497
P43250,2870
Q969S8,83933
P49286,4544
O75311,8001
O60282,3800
Q9UKG9,54677
Q7Z7A1,11064
P50053,3795
P56378,9556
Q9Y3M8,90627
O43159,23378
P51572,10134
O60479,1747
Q8TE49,161725
Q96JF0,84620
P15882,1123
P49716,1052
O15121,8560
P20749,602
A7KAX9,9743
O43164,9867
Q9NRZ7,56894
Q96LZ3,5535
Q8TDN7,125981
Q14254,2319
Q9BXD5,80896
O94887,9855
Q68D51,163259
Q9Y576,51665
Q6EIG7,93978
Q9UNP4,8869
P78333,2262
Q5VSY0,80318
Q96PK6,100526737
Q96PK6,10432
Q8N6G5,55454
Q8NCW0,79412
Q9NVW2,51132
Q9Y3P9,23637
Q9NPF2,50515
P32019,3633
P21589,4907
Q8TCU5,116443
Q96E52,115209
P47712,5321
Q9NS28,64407
Q07075,2028
Q9P2E2,57576
O43169,80777
Q86W92,8496
Q6UXB3,137797
P19484,7942
Q9H6A0,79961
P07307,433
P07306,432
Q9NPA2,64386
Q86XR8,9702
O60266,109
O96004,9421
P35813,5494
Q8TET4,2595
Q5T5C0,134957
Q9NPB9,51554
O75192,8800
O43150,8853
Q7Z7E8,55585
O95025,223117
Q8IVV7,79018
Q8NF37,79888
Q8TB37,80224
Q96MP8,154881
Q99952,26469
Q99856,1820
Q9UHA7,27179
O75695,6102
P49914,10588
Q12815,10024
Q92615,23185
Q9NUQ2,55326
O75534,7812
P35680,6928
Q14571,3709
Q8N7M0,200132
Q6UWN0,147719
Q5T6X5,222545
Q9Y383,51631
Q9HAS0,64149
Q658Y4,157769
Q9UBX3,1468
Q8WTT0,170482
Q9NWF9,54476
P08727,3880
O00175,6369
O14958,845
Q96HS1,192111
Q14135,9686
P23109,270
P21108,221823
Q9UKC9,25827
P20851,725
Q92636,8439
P54750,5136
Q14123,5137
Q13049,22954
O75648,55687
Q86VR8,24147
Q6V0I7,79633
Q9Y468,26013
O75715,2880
Q9NSC7,55808
A5YM72,57571
Q96KN2,84735
Q17RB8,91694
Q8WU17,11236
Q8TDV5,139760
P16870,1363
Q12841,11167
A0AVI4,92305
Q9NZK5,51816
Q8N6T7,51548
P02458,1280
Q8N8A6,317781
Q8IWF2,80020
Q9P2K2,57544
Q13477,8174
P24298,2875
Q8NHU3,166929
Q9UBS8,9604
Q9Y252,6049
Q96DP5,123263
Q9NS56,10210
Q96NY8,81607
Q5T9C9,138429
P54793,416
Q96S55,56897
Q8NBS9,81567
Q13162,10549
Q16394,2131
O95868,58530
O95867,80740
Q9ULY5,26253
O14495,8613
Q9NZR1,29767
Q9UM63,5325
Q8ND30,8495
Q8IZD9,1795
Q5QGZ9,160364
Q8WXI8,338339
Q9H213,28986
Q9NPC8,10736
O43889,10488
Q8IUR6,153222
O95714,8924
P22304,3423
P35475,3425
Q5TD97,9457
P50579,10988
P53582,23173
O43805,8636
P04054,5319
Q13093,7941
Q15386,9690
P35368,147
P09016,3233
Q8TBE9,140838
P27105,2040
Q9NS98,56920
P30043,645
Q86Y22,91522
P58335,118429
Q9NR19,55902
P24462,100861540
P24462,1551
P20815,1577
Q9BSD3,83695
Q9H6W3,79697
O43257,10467
P81172,57817
P35125,9098
P22897,4360
Q96EY8,326625
Q86WU2,197257
Q6PIU1,27012
Q8TDU6,151306
Q02742,2650
Q99619,84727
Q15406,2649
Q969V5,79594
Q96BW9,132001
Q9H9B1,79813
Q9BYK8,85441
Q9Y315,51071
Q96A44,92369
O14638,5169
O75355,956
Q9Y3B3,100302736
Q9Y3B3,51014
P33908,4121
O95343,6496
Q9UK96,26267
Q8IWU9,121278
Q9UFG5,148223
Q6IQ22,201475
Q8N4J0,138199
Q93008,8239
Q9UI26,51194
O94868,9873
Q13568,3663
P85037,221937
Q8N264,83478
Q86VI3,128239
P57729,23682
P35712,55553
Q9NPB1,56953
O95196,10675
O14594,1463
P28360,4487
P55771,5083
P59665,1667
P59665,728358
P51688,6448
O14986,8395
O00442,8634
P21941,4146
Q9H0E7,84101
Q9UJ90,23630
Q9H171,81030
P32456,2634
P32004,3897
Q14330,2841
P57059,102724428
P57059,150094
O60825,5208
Q8NI60,56997
P56177,1745
Q5EBL8,51248
E7EVN3,81551
Q9H4A3,65125
Q9Y3S1,65268
Q8TAD8,79753
P16662,7364
Q3SY69,160428
P80365,3291
Q66K74,55201
P42704,10128
P81534,414325
P81534,55894
Q9NPH9,55801
Q9Y644,5986
Q8NEZ5,26263
P47898,3361
Q14005,3603
Q96RP8,3743
P78426,4825
Q8N145,203190
Q9UHC3,9311
P09093,10136
Q96PY5,114793
O95772,83930
Q5C9Z4,64434
Q8WUA2,85313
Q8IUD2,23085
P07196,4747
P07197,4741
Q8NE35,22849
Q99584,6284
Q8TDM5,171169
P49641,4122
Q9BX67,83700
P51690,415
Q92619,23526
Q9P2W7,27087
Q96B45,119032
Q8IUR7,25852
Q9H6T0,80004
P08473,4311
Q8WYQ3,400916
Q6ZS86,256356
Q9UM82,9825
Q9Y276,617
Q6NXG1,54845
P51797,1185
Q9C0C9,63893
Q7RTX7,378807
Q96P56,117155
Q6P587,81889
Q8WWL2,84501
Q92858,474
Q9NYW4,54429
Q9NYW6,50831
Q8HWS3,222546
Q9HCH5,54843
Q01064,5153
Q13201,22915
Q6ZMG9,253782
Q9P0G3,43847
Q6UWN8,404203
P51689,414
Q6UWY0,153642
Q96AQ8,63933
Q16698,1666
Q15147,5332
Q12934,631
Q13515,8419
Q5QP82,79269
Q9Y5Q5,10699
Q8IXI1,89941
Q99715,1303
O95450,9509
Q6UVK1,1464
Q9NQ87,26508
O94953,23030
O14654,8471
Q9H4B0,64172
Q9UHM6,94233
P41222,5730
P0DMS9,57413
Q9H244,64805
Q15262,5796
P41218,4332
P16150,6693
Q9NUW8,55775
Q9BQ16,50859
Q6NUP7,57718
P49189,223
P55287,1009
P49902,22978
Q86X19,200728
A2RUS2,22898
Q06190,5523
P10643,730
Q9BXW6,114876
P17152,8834
Q9UNU6,1582
Q6VN20,57610
Q60I27,259173
Q01101,3642
Q9Y231,10690
O94923,26035
O75594,8993
Q8N6L1,200185
P09923,248
P10696,251
Q9Y316,51072
Q96JL9,84449
O14975,11001
Q8WYK2,122953
O00194,5874
Q70CQ3,84749
P98161,5310
Q13563,5311
Q9Y4K4,11183
Q8TB52,84085
P68036,7332
P81877,23635
Q16799,6252
Q8N257,128312
O95045,151531
Q04725,7089
P21127,984
P31152,5596
Q8TDD2,121340
Q9HBU6,55500
O00308,11060
Q9HB20,65977
Q9BYZ6,23221
O94844,9886
Q9HBH0,54509
Q96L33,171177
P34913,2053
P51589,1573
Q8N8Q8,285521
P41180,846
P61328,2257
Q03112,2122
Q8IXK2,79695
A2RU30,9840
O43556,8910
Q8WXK1,142685
Q01118,6332
O43396,9352
Q5JSP0,89846
P09211,2950
Q13637,10981
Q13474,1821
Q9BXM0,57716
Q5VV67,23082
Q13421,10232
Q6PKX4,220164
Q5EBM0,129607
Q86XQ3,347732
P04156,5621
Q8N8U9,168667
Q16774,2987
P26640,7407
Q9Y279,11326
Q9Y5Q3,9935
P43268,2118
Q5MY95,377841
Q08828,107
O60503,115
Q8WV93,246269
Q6XPR3,126638
P31513,2328
Q969Z3,54996
O75335,8497
P23142,2192
P08235,4306
Q14108,950
O15056,8871
P52757,1124
